id,text,date,likes,reposts,views
3879,"С 1 января 2025 года Министерство культуры Российской Федерации приглашает Вас принять участие в оценке удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества   Исследование проводится с помощью анонимной анкеты    Анкета заполняется просто. Внимательно прочитайте вопросы анкеты и выберите тот вариант ответа, который является наиболее подходящим для Вас.    Чтобы оценить работу нашей организации, просим Вас пройти по ссылке:    https://forms.mkrf.ru/e/2579/xTPLeBU7/?ap_orgcode=110160051    Ваше мнение очень важно не только для нас, но и для Министерства культуры Российской Федерации. Оно поможет получить независимую и честную оценку удовлетворенности граждан России работой государственных и муниципальных организаций культуры, искусства и народного творчества.",2025-01-20 12:09:10,3,0,1198
3972,"Пусть светлый праздник Пасха подарит всем нам мир, уют и радость. Пусть доброта и Божья благодать одарят каждого из нас любовью. Пусть этот день наполнит наши души светлыми мыслями, ощущением теплоты и защищенности.",2025-04-20 09:03:03,25,0,289
3968,"🔺Развитие культурной инфраструктуры: 2024 год  Благодаря комплексной работе, проведённой в прошлом году, республика  под руководством Главы региона Артура Парфенчикова значительно улучшила культурную инфраструктуру и обеспечила местным жителям и гостям региона новые возможности для творческого самовыражения и культурного обогащения.  🔜 В 2025 году эта работа продолжится по новому нацпроекту «Семья».",2025-04-15 18:32:56,3,0,171
3966,"Друзья😉  Представляем Вам новое видео в рамках проекта ""Карелия ремесленная"", посвященное традиционному ткачеству.    Ткачеством в Карелии, как и в других регионах России, традиционно занимались женщины. Ткацкий стан или станок стоял в каждой избе. На нем ткалась одежда на всю семью – тонкая льняная ткань для нижней одежды и толстое верхнее сукно, половики и дорожки для дома, полотенца, скатерти, постельное белье и даже паруса.    О том, как в современном мире можно найти себя в традиционном ремесле расскажет удивительный мастер и исследователь Надежда Толошинова  Приятного просмотра    Проект «Карелия ремесленная» реализуется при грантовой поддержке Федерального агентства по делам молодёжи (Росмолодёжь)    #Росмолодёжь #РосмолодёжьГранты #карелияремесленная #поддержитрадиции",2025-04-13 08:18:41,10,2,524
3965,"Поздравляем с Вербным воскресеньем! Желаем, чтобы Господь благословил все ваши добрый замыслы! Чтобы дом был уютным и теплым, здоровье было крепким, а вера — нерушимой!",2025-04-13 08:16:25,21,0,240
3964,"📽 Оживили фото с традиционных карельских праздников в ролике   ☦️ До начала ХХ века культура карелов отличалась удивительным сочетанием языческой и христианской традиций. Обращение к Богу было в форме молитв и языческих заклинаний, оберегов.   Эта особенность сопровождала весь уклад жизни карелов. В народный календарь, который ориентировался на луну и солнце, вплетались праздники с языческими и христианскими обрядами.   💍 На Святки – после празднования Рождества – девушки гадали, ходили «слушать Сюндю» и пытались предсказать свое замужество.   🐏 В августе, на Успение Богородицы, карелы приносили в жертву барана в честь Николая Чудотворца – от болезней животных.  В Вербное воскресенье освящали веточки вербы, которые должны были принести здоровье. Ими ударяли членов семьи и домашних животных, приговаривая по-карельски «Kulu kettu iäre, uuzi kettu tilah»: «Новая кожа пусть вырастет, а старая уходит прочь».  ❓А в вашей семье рассказывают о таких традициях? Делитесь в комментариях.",2025-04-08 18:54:22,15,0,323
3963,"🔔 Дорогие друзья! Хотим напомнить о полезных сообществах Суоярвского округа, чтобы вы были в курсе актуальных новостей и мероприятий.    Присоединяйтесь к пабликам:  🔹[https://vk.com/raionsuo|Суоярвский округ]  🔹[https://vk.com/club112081679|Суоярвская спортивная школа]  🔹[https://vk.com/club171310475|Суоярвская средняя школа]  🔹[http://vk.com/public216942560|Поросозерская школа]  🔹[https://vk.com/public216415754|Лоймольская школа]  🔹[https://vk.com/public216947898|Вешкельская школа]  🔹[https://vk.com/club130282001|Кайпинская школа-сад]  🔹[https://vk.com/public191365196|Лахколампинская школа]  🔹[https://vk.com/public217188720|Найстенъярвская школа]  🔹[https://vk.com/club119205944|Детская школа искусств]  🔹[https://vk.com/club100858168|КУЛЬТУРНО-ДОСУГОВЫЙ ЦЕНТР]  🔹[https://vk.com/public216941059|Детский сад ""Родничок""]  🔹[https://vk.com/public189206618|Детский сад п.Поросозеро]  🔹[https://vk.com/public218245529|Совет Суоярвского округа]  🔹[https://vk.com/club33208954|Суоярвский вестник]  ⁣  Выбирайте и подписывайтесь! 👆  ⁣  Ph: [https://vk.com/id12065824|Светлана Епифанова-Пушкина]  ⁣  #госпаблики_важное #Суоярвскиймуниципальныйокруг",2025-04-05 15:42:46,1,0,286
3960,"Карелия – регион, где финансово поддерживают реализацию планов и идей активных жителей. Одно из важных направлений поддержки – культура.   В 2024 году победителем конкурса грантов главы республики при поддержке Фонда венчурных инвестиций стал Петрозаводский госуниверситет: 37 проектов молодых ученых и студентов получили деньги на реализацию. Одним из них руководила студентка Института филологии Лидия Камай.  При поддержке научного руководителя Елены Гусевой и команды единомышленников она изучала традиции русского чаепития в Карелии. Каких результатов добилась команда – в ролике.  Больше о проекте и грантовой поддержке: https://clck.ru/3KC7AP",2025-03-31 15:36:08,3,1,343
3957,"На территории Суоярвского округа стартовал прием заявок отборочного тура для дальнейшего участия в Региональном этапе Всероссийского конкурса «Семья года 2025».    Цель конкурса — сохранение, укрепление и продвижение традиционных семейных ценностей, пропаганда и повышение общественного престижа семейного образа жизни.  Конкурс проводится по шести номинациям:    👨👩👧 «Многодетная семья» – для тех, кто воспитывает или воспитали трех и более детей, а также активно участвует в социально значимых мероприятиях и общественной жизни города.   👨👩👧 «Молодая семья» – для супругов до 35 лет, кто воспитывает одного и более детей, ведет здоровый образ жизни, занимается общественно-полезной или творческой деятельностью, уделяющие большое внимание занятиям физической культурой и спортом, ведущие здоровый образ жизни.   👨👩👧 «Сельская семья» - принимают участие семьи, проживающие в сельской местности, внесшие вклад в развитие сельской территории, имеющие достижения в труде, творчестве, спорте, воспитании детей   👨👩👧 «Золотая семья» – для тех, кто прожил в зарегистрированном браке не менее 30 лет, является примером приверженности семейным ценностям, укрепления связей между поколениями, гражданственности, патриотизма и активного долголетия.   👨👩👧 «Семья – хранитель традиций» – номинация для тех, кто хранит национальные и культурные традиции, а также для семей, составляющих профессиональные династии.   👨👩👧 «Семья защитника Отечества» – для семьей, один или несколько членов которых являются или являлись участниками боевых действий, в том числе специальной военной операции, успешно интегрировались в общество после завершения участия в военных конфликтах; члены которых активно участвуют в социально значимых мероприятиях, волонтёрских и патриотических движениях.   Дополнительная номинация регионального этапа Всероссийского конкурса - «Преодоление», в которой принимают участие семьи, члены (один из членов) которых имеет инвалидность или воспитывающие детей, в том числе и приемных, с инвалидностью, имеющие активную жизненную позицию, в которых созданы благоприятные условия для успешного развития детей.    Региональный этап проводится в два этапа:  - отборочный тур (на местном уровне) – до 13 мая 2025 года;  - финальный тур (на республиканском уровне) – до 31 мая 2025 года.   Участниками отборочного тура (муниципального этапа) регионального этапа Всероссийского конкурса могут быть:     ⭐семьи, в которых создаются благоприятные условия для гармоничного развития каждого члена семьи;     ⭐семьи, в которых дети получают воспитание, основанное на духовно-нравственных ценностях, таких как человеколюбие, справедливость, честь, совесть, воля, личное достоинство, вера в добро и стремление к исполнению нравственного долга перед самим собой, своей семьей и своим Отечеством;     ⭐социально активные семьи, занимающиеся общественно-полезной и благотворительной деятельностью: проявляющие активную гражданскую позицию; являющиеся организаторами социальных, экологических, спортивных, творческих и иных проектов в муниципальном образовании, субъекте Российской Федерации;    ⭐семьи, члены которых имеют достижения в профессиональной деятельности; имеющие успешное семейное дело (бизнес);    ⭐семьи, ведущие здоровый образ жизни, систематически занимающиеся физической культурой и массовым спортом и вовлекающие в них детей;     ⭐семьи, уделяющие внимание эстетическому воспитанию детей, приобщению их к творчеству и искусству, культурно – историческому наследию, национальной культуре.   ❗ Заявки на участие в конкурсе вместе с презентационными материалами принимаются до 5 мая 2025 года в администрации Суоярвского муниципального округа по адресу: г.Суоярви, ул.Шельшакова д.6 (отдел образования, культуры и социальной политики (каб.21) или на адрес электронной почты: zam_suo@mail.ru    Подробнее – в прилагаемом положении о проведении в 2025 году в Республике Карелия регионального этапа Всероссийского конкурса «Семья года»👇",2025-03-31 10:33:10,3,1,380
3956,"В этом году фестиваль Ruskeala Symphony пройдет уже в девятый раз 🌟  🏞 За эти годы он стал настоящим событием в культурной жизни Карелии. На его сценах выступали артисты из Беларуси, Армении, Кубы, Великобритании, Китая и других стран.   А пока, в ожидании июльского события, собрали интересные и необычные факты о фестивале Ruskeala Symphony 🎶",2025-03-28 15:58:49,1,1,224
