id,text,date,likes,reposts,views
2785,"📝Друзья, приглашаем вас принять участие в семинаре-практикуме «Карельские руны: традиция и современность», который состоится 9 июня в Доме дружбы народов Республики Карелия в преддверии Дня карельских рун.    ✔ На мероприятии вы:  - узнаете, держались ли за руки карельские рунопевцы,  - найдете элементы народных сказок в «Калевале»,  - услышите карельские руны, калевальские йойги, инструментальные обработки рунических тем в исполнении ансамбля «Истоки»,  - почувствуете себя настоящим рунопевцем, приняв участие в состязании исполнителей карельских рун,  - сыграете в этно-игру «Калевала.ru».    🏆 Также будут объявлены победители творческого конкурса «В поисках главной руны».    ⌚ Начало мероприятия в 11.00.    📄 Программу семинара-практикума прилагаем.",2023-05-30 17:58:00,6,11,506
2783,"📝 25 мая 1998 года Постановлением Председателя Правительства Республики Карелия в целях ускорения процесса развития карельского и вепсского языков и упорядочения терминологии на этих языках была образована республиканская термино-орфографическая комиссия.   Предлагаем Вашему просмотру интервью с первым сотрудником термино-орфографической комиссии Валентиной Каракиной, подготовленное [club48634186|национальной редакцией ГТРК ""Карелия""] к 25-летию комиссии.   Интервью на карельском языке с субтитрами на русском языке.   Приятного просмотра!",2023-05-25 11:35:00,9,3,435
2781,"📝19 мая в Петрозаводске состоялся круглый стол по вопросам терминологии, орфографии и топонимии на языках коренных народов Республики Карелия. Мероприятие посвящено 25-летию деятельности республиканской термино-орфографической комиссии при Главе Республики Карелия.    Комиссия была образована в мае 1998 года Постановлением Председателя Правительства Республики Карелия в целях ускорения процесса развития карельского и вепсского языков.    Основными задачами Комиссии являются развитие и упорядочение лексического запаса карельского и вепсского языков, образование новой политической, экономической и другой тематической лексики на карельском и вепсском языках с целью ее введения в повседневную речь, осуществление перевода различного рода информации на языки коренных народов Карелии. В состав Комиссии входят представители Института языка, литературы и истории КарНЦРАН, Петрозаводского государственного университета, Издательства «Периодика», ГТРК «Карелия».    За последние три года в результате работы Комиссии совместно с партнерами выполнен перевод более 3500 наименований и информационных материалов на карельский и вепсский языки.   Сопровождения деятельности Комиссии возложено на Министерство национальной и региональной политики Республики Карелия.",2023-05-22 17:28:00,13,0,580
2779,"📝В Республике Карелия объявлен старт отборочного этапа республиканской Молодёжной сессии по вопросам этнокультурного развития коренных народов.    ✨Если тебе от 18 до 35 лет, ты интересуешься языками и культурой коренных народов нашего края, хочешь узнать, как правильно продвинуть свои знания и внести свой вклад в развитие малой родины, тогда скорее заполняй заявку на участие в нашем образовательном проекте!    ✨Тебя ждут известные спикеры, насыщенная культурная программа, челленджи, лекции о саморазвитии и самопрезентации, встречи с интересными людьми, посвященные этнокультурному многообразию Карелии и вопросам государственной национальной политики.    📍Этносессия пройдет с 7 по 10 августа 2023 года в г. Петрозаводске. Заявки на участие принимаются до 14 июля 2023 года по адресу электронной почты, указанной в заявке.    Дополнительная информация по телефону: (8142) 78 43 55 доб. 303.    Это будет твое ЭтноЛето!💫",2023-05-17 16:21:02,7,3,463
2778,"📝В мае этого года 25-летие своей деятельности отмечает республиканская термино-орфографическая комиссия при Главе Республики Карелия.    🖋 25 мая 1998 года Постановлением Председателя Правительства Республики Карелия в целях ускорения процесса развития карельского и вепсского языков и упорядочения терминологии на этих языках в соответствии с резолюцией III съезда карелов Республики Карелия была образована республиканская термино-орфографическая комиссия.    Этому событию посвящен круглый стол по вопросам терминологии, орфографии и топонимии на языках коренных народов Республики Карелия, который состоится 19 мая 2023 года в г. Петрозаводске.    На круглом столе предполагается, в том числе, обсуждение вопросов сохранения, развития, популяризации карельского и вепсского языков, создания условий для их использования в общественном пространстве, СМИ, медиасфере, сети Интернет.    📍Место проведения круглого стола: Дом дружбы народов Республики Карелия Издательства «Периодика» (г. Петрозаводск, ул. Г. Титова, д.3).    🗓 Начало мероприятия в 11.00, регистрация участников с 10.30.    Проект программы круглого стола прилагается 👇",2023-05-11 17:05:00,7,5,757
2774,"📝 В преддверии Дня карельских рун, который отмечается в республике 10 июня, [club147415188|Министерство национальной и региональной политики РК] приглашает принять участие в конкурсе «В поисках главной руны».    Для участия в конкурсе необходимо подготовить творческую работу в любом жанре на основе лишь одной карельской руны, которая наиболее вам близка. Это может быть рисунок, инсценировка, музыкальная композиция, аппликация, интервью, эссе, фотография, видеозарисовка и многое другое.    К участию в конкурсе приглашаются жители Республики Карелия, интересующиеся языком и культурой коренных народов края, – это могут быть как индивидуальные участники, так и семьи, и коллективы.    Фотографии, аудио- или видеозаписи работ направляйте на адрес электронной почты piaruno@mail.ru до 4 июня. Не забудьте указать имя и фамилию или название коллектива, название работы, а также расскажите, почему вы выбрали именно эту руну и как она отражена в вашей работе – это обязательное условие участия в конкурсе.    ❗Внимание! Работы, ранее принимавшие участие в конкурсе, не принимаются.    Лучшие работы будут определены накануне Дня карельских рун 9 июня в группе Министерства. Все участники конкурса будут отмечены дипломами, а авторы лучших работ получат памятные призы.    Дополнительная информация по телефону: (8142) 78 43 55 доб. 303.    Желаем творческого вдохновения!",2023-05-05 16:45:40,17,26,1992
2773,"📝 Друзья, апрель был насыщен разнообразными языковыми событиями!   С 20 по 26 апреля состоялась [club178267612|Межрегиональная акция ""Диктант на карельском и вепсском языках""], участие в которой традиционно приняли жители Республики Карелия, Тверской, Ленинградской и Вологодской областей.   Старт акции был дан 20 апреля, в День карельской и вепсской письменности в Петрозаводске в Научной библиотеке ПетрГУ, где свои навыки письма на карельском и вепсском языках проверили более 80 человек. Среди них - представители учреждений науки и культуры, образовательных организаций, СМИ на национальных языках, общественных организаций - те, для кого карельский и вепсский языки являются родными, а также те, кто только начинают изучать языки коренных народов Карелии.   Всего же диктант в 2023 году написали более 1200 человек на 74 организованных площадках.   Узнать больше о том, как проходил диктант можно в группе [club178267612|Диктант на карельском и вепсском языках].",2023-05-02 15:32:00,14,0,655
2772,"📝 Друзья, к Дню карельской и вепсской письменности открываем Республиканскую акцию «Неделя карельского языка»!    В течение тематической недели с 6 по 12 апреля в Петрозаводске и районах Карелии пройдут выставки, викторины, квизы, мастер-классы, концерты, лекции, которые будут интересны и знатокам национального языка и культуры карелов, и тем, кто только начинает свое знакомство с ними.  Подробнее о ""Неделе карельского языка"" рассказывает Наталья Синицкая, генеральный директор [club28399192|Издательства ""Периодика""], в сюжете [club48634186|национальной редакции ГТРК ""Карелия""] 👇.    📌Следить за мероприятиями Недели карельского языка, а также ознакомиться с программой акции можно в группе [club172096736|Ресурсного языкового медиацентра карелов, вепсов и финнов Республики Карелия].",2023-04-06 17:14:00,9,1,624
2770,"💬 В преддверии Дня карельской и вепсской письменности, который отмечается в Республике Карелия 20 апреля, в четвёртый раз на территории Карелии пройдут ежегодные «Неделя карельского языка» (6 – 12 апреля 2023 года) и «Неделя вепсского языка» (13 – 19 апреля 2023 года).    Подать заявку на участие можно по электронной почте kielikeskus@rkperiodika.ru. Информационное письмо и форма заявки размещены в группе [club172096736|Ресурсного языкового медиацентра карелов, вепсов и финнов Карелии].",2023-03-31 10:36:18,11,8,596
2769,"📝 Друзья! В Карелии началась подготовка к ежегодной акции [club178267612|""Диктант на карельском и вепсском языках""]. В этом году диктант можно будет написать в период с 20 по 26 апреля!    🖍 Уже совсем скоро мы сможем встретиться с друзьями, пообщаться, весело и с пользой провести время, написав диктант на родном языке!    🖍 Напомним, что в прошлом году диктант на карельском и вепсском языках написали более 1200 человек в Республике Карелия, Вологодской, Ленинградской и Тверской областях! Было организовано 75 очных площадок!    🖍 Если Вы хотите организовать площадку по написанию диктанта в своем населенном пункте, сообщите нам - мы поможем с полиграфией и текстами диктантов!",2023-03-09 14:34:02,18,6,905
2768,"📹 В Карелии начались съемки третьего сезона KV-show!  В первом ролике видеопроекта зрители отправятся в увлекательное путешествие по паркам одного из самых зеленых городов Северо-Запада России - Петрозаводска.    Впервые ролик KV-show вышел полностью на вепсском языке.   — Этот выпуск посвящён паркам Петрозаводска. И он полностью на вепсском. Впервые мы делаем видеосюжет на языке ""от и до"" . Уже запланирован выпуск на карельском. Если зрителям понравится формат, то конечно же продолжим, – рассказывает ведущий проекта Андрей Горшков.   Все видео проекта KV-show можно посмотреть на портале OMA MEDIA (omamedia.ru), а также в [club214321375|группе проекта].",2023-03-02 14:29:00,8,1,334
2767,"📚 28 февраля в Международный день «Калевалы» состоялась презентация книг «KniiguMelličču - Книжная мельница», вышедших в [club28399192|Издательстве «Периодика»] в 2022 году.    А это 14 изданий общим тиражом 8530 экземпляров. Среди них образовательная и детская литература, исторические и драматургические произведения, стихи и проза.  Книги «Периодики» – это собственные книжные проекты, книги, изданные в рамках грантов общественных организаций, а также издания, выпущенные при финансовой поддержке Министерства национальной и региональной политики Республики Карелия.  За счет средств республиканского и федерального бюджетов в издательстве выпущено 4 книги: - пьеса «Ностальгия» С.Кантерво,  - «Грамматико-орфографический словарь карельского языка» (ливвиковское наречие) Т.П.Бойко,  - сборник фольклорных текстов «Пётр – знаменитый царь: карельские фольклорные тексты о Петре I» В.П.Мироновой,  - сборник карельских рун в пересказе для детей «Руносказки-2» Д.А.Дмитриева.  Прошлый год был богат на «рунические» книги: выпущено 4 издания, посвящённых карельской мифологии и фольклору.  Фото: Дом дружбы народов Республики Карелия.",2023-03-01 13:40:32,27,4,1190
2765,"📺 Друзья, подготовили для вас видеоверсии лекций, прозвучавших в День родного языка на Вечере коротких лекций о коренных народах Карелии NERONIEMI.    Гостями нашего вечера стали люди, для которых национальные языки и культура неразрывно связаны с образом жизни, творчеством, вдохновением.    🎸 Никита Анисимов, музыкант, артист Национального театра Карелии, автор музыкального проекта io. Тема лекции «Спой песню, карел! От классики до авторского проекта».    📺 Мария Тимонен, специалист по просветительской работе музея-заповедника «Кижи», солистка группы Veri, с темой ”Коротко о важном. Как за 2 минуты рассказать о целом народе”.    📕 Дмитрий Дмитриев – автор, художник-иллюстратор. Тема ""Просто о сложном. Как увлечь ребенка карельскими рунами"".    📝 Ольга Храмцова - старший методист Центра этнокультурного образования Карельского института развития образования. Тема – ""Sananlasku toden sanoo – Пословица правду говорит"".   Приятного просмотра!",2023-02-27 15:45:52,31,12,1841
2764,"📺 Друзья, собрали для вас свежие выпуски второго сезона [club208673383|Детского юмористического журнала Kuki-rikku]!    Kuki-rikku - это весёлые истории на карельском и вепсском языках.    Юмористические видеоролики светлые и добрые и учат маленьких зрителей взаимопониманию, вежливости, уважению старших и трепетному отношению к младшими. Но самое главное, они помогают изучать вепсский и карельский языки тем, кто уже вступил на путь познания лингвонауки.   Актёры юмористического журнала Kuki-rikku - ученики Финно-угорской школы им. Э. Лённрота.    Проект реализуется на базе [club172096736|Ресурсного языкового медиацентра карелов, вепсов и финнов] при финансовой поддержке [club147415188|карельского Министерства по вопросам национальной и региональной политики].  Кстати, видео сопровождаются титрами на русском языке.   Приятного просмотра!",2023-02-26 17:38:00,7,1,366
2762,"📚 28 февраля в Международный день «Калевалы» в [club195293328|Доме дружбы народов Республики Карелия] состоится презентация книг «KniiguMelličču / Книжная мельница», вышедших в [club28399192|Издательстве «Периодика»] в 2022 году. Начало презентации в 16.00.  Украшением события станут выступления коллективов города Петрозаводска.   Приходите всей семьёй (6+).",2023-02-25 10:38:00,9,4,746
2760,"💫«Земля Калевалы» собирает друзей!    Открыт прием заявок на участие в конкурсной, научно-деловой и творческой программах Этнофестиваля «Земля Калевалы-2023». Масштабный фестиваль проводится в рамках федерального партийного проекта «Новая школа» по инициативе координатора проекта, первого зампредседателя комитета Госдумы по просвещению Алёны Аршиновой.    Обширная программа Этнофестиваля и семейный формат участия привлекают интерес большого количества участников из России и зарубежных государств, а специально созданная интернет-платформа www.kalevala-fest.ru делает участие комфортным, удобным и безопасным.   Этнофестиваль традиционно представит всю широту палитры многообразия эпической культуры прекрасной Карелии.    🙌🏻Успейте принять участие до 1 апреля!",2023-02-21 13:49:06,6,6,438
2759,"🎭 По традиции в преддверии Международного дня родного языка  в селе Вешкелица Суоярвского муниципального округа состоялся праздник Народного театра «Вот уж смешно - Kukastu kummua».    Свои постановки на сцене [club187190729|этнокультурного центра ""Вешкелюс""] представили самодеятельные коллективы, работающие на национальных языках языках, из городов Петрозаводска, Сортавалы и села Вешкелицы:   - детский танцевальный коллектив "" N'amuizet"",  - коллектив 1-2 классов Вешкельской школы, постановка ""Репка"",  - коллектив 5-6-7 кл. Вешкельской школы, постановка "" Увлечение"",  - ансамбль ""Задоринка"", г. Сортавала,  - Силкина Алла Михайловна, член Совета уполномоченных IX съезда карелов Республики Карелия, карельские байки,  - коллектив 11 кл. Вешкельской школы, постановка "" Сказ об одном воришке"",  - Карельский народный театр Čičiliusku, отрывок из спектакля Horšma šou или ""Иван-чай шоу"" ,  - семейный дуэт Чайкиных Сергея и Марины, постановка ""Глухая жена"",  - дуэт Чайкин Сергей и Корнилова Альбина, постановка ""Доктор "",  - театральная студия этноцентра ""Вешкелюс"", постановка ""Зайцы в погребе"",  - ансамбль народной песни ""Вешкелюс"",  - фолк. группа Revinnyh kottu.  #KelidenVozʼkümne, #KieliinVuoz’kymmene, #KielienVuosikymmen, #KielienVuozikymmen, #KieltenKymmenvuotiskausi",2023-02-20 14:01:15,14,2,489
2758,"👨‍🎓 Друзья, уже совсем скоро весь мир отметит День родного языка. Этот праздник Республика Карелия по праву может считать своим, ведь в нашей республике проживают представители более 130 национальностей.  Вечер 21 февраля мы предлагаем вам провести в теплой атмосфере [club195293328|Дома дружбы народов Республики Карелия] Издательства «Периодика» за прослушиванием коротких лекций о коренных народах Карелии.   В качестве спикеров люди, для которых национальные языки и культура неразрывно связаны с образом жизни, творчеством, вдохновением:   🎸 Никита Анисимов, музыкант, артист Национального театра Карелии, автор музыкального проекта io. Тема лекции «Спой песню, карел! От классики до авторского проекта».   📺 Мария Тимонен, специалист по просветительской работе музея-заповедника «Кижи», солистка группы Veri, с темой ”Кортко о важном. Как за 2 минуты рассказать о целом народе”.    📕 Дмитрий Дмитриев – автор, художник-иллюстратор. Тема ""Просто о сложном. Как увлечь ребенка карельскими рунами"".  📝 Ольга Храмцова - старший методист Центра этнокультурного образования Карельского института развития образования. Тема – ""Sananlasku toden sanoo – Пословица правду говорит"".   📚 Также мы приготовили для вас интересные вопросы, правильно ответив на которые вы сможете получить самые интересные книги от Издательства Периодика.   Ждем Вас в 17.00. Вход свободный.",2023-02-17 20:23:40,36,9,1323
