id,text,date,likes,reposts,views
9575,"Уважаемые посетители!  Просим вас оценить работу нашей организации, пройдя по ссылке:  https://forms.mkrf.ru/e/2579/xTPLeBU7/?ap_orgcode=110160023  Ваше мнение очень важно не только для нас, но для Министерства культуры Российской Федерации. Оно поможет получить независимую и честную оценку удовлетворенности граждан России работой государственных и муниципальных организаций культуры, искусства и народного творчества.",2025-04-21 09:15:33,1,1,19
9574,"С праздником!!! С Великой Пасхой!!!Поиграли, попели, чай с куличами попили!!!",2025-04-20 15:31:58,53,1,1842
9565,"6.04.2025. Юбилейный концерт  💫Хореографического ансамбля ""Čomat tytöt""💫",2025-04-09 16:57:13,79,15,1845
9559,"6.04.2025. Юбилейный концерт  💫Хореографического ансамбля ""Čomat tytöt""💫  Еще больше фотографий в [https://vk.com/album-67297564_305188273|АЛЬБОМЕ]",2025-04-07 13:01:50,135,6,5653
9546,"Сегодня особенный день для всего Эссойльского поселения! Мы провожаем на заслуженный отдых Главу Эссойльского сельского поселения Андрея Ивановича Ореханова.  Уважаемый Андрей Иванович! За годы работы на посту Главы Вы внесли неоценимый вклад в развитие нашего поселения. Ваша мудрость, профессионализм и преданность делу всегда были примером для нас. 🌟  От лица коллектива Этно-культурного центра хотим выразить Вам огромную благодарность за Ваше чуткое руководство, неизменную опору и поддержку!   Желаем Вам крепкого здоровья, бодрости духа, оптимизма и новых интересных занятий на заслуженном отдыхе! Пусть пенсия станет временем для реализации давних мечтаний и новых открытий! 💐  С уважением и благодарностью, Коллектив МКУ ""Этно-культурный центр ""КИЕЛЕН КИРЬЮ""",2025-03-31 17:00:01,237,79,17070
9542,"Третий день работы театральной мастерской стал сюрпризным- когда начался мастер-класс по театральному гримму- отключили воду) 😄😆😅, но ребята даже не отчаялись- мы пошли на обед в столовую ""красивые""- прохожие оценили☺😊🙃😂",2025-03-26 22:46:25,22,3,1231
9541,Второй день работы театральной мастерской в  нашем ДК))) ☺🥳,2025-03-25 19:28:46,26,1,1275
9538,Уже совсем скоро))) Приглашаем и ждём с нетерпением!,2025-03-24 06:41:38,66,6,2167
9537,💫💫23.03.2025. Презентация сборника стихов Олега Игнатькова💫💫  💢Еще больше фотографий в [https://vk.com/album-67297564_305012316|АЛЬБОМЕ],2025-03-23 16:06:40,92,5,6042
9536,"🤹‍♂️ЭССОЙЛА!!! Встречай!!! 🎪 ООО СОЮЗ КОНЦЕРТ ПРЕДСТАВЛЯЕТ ЦИРКОВОЕ ШОУ ""ЧЕБУРАШКА в ЦИРКЕ"" Только один день!!!  🪻30 Марта ДК 🎀🪄Начало: 11.00 час .  Цена билета: 🌸400 рублей. 🌼Дети до 3х лет бесплатно. Ждём вас в Цирке!!! Подарите детям праздник!!! НЕ ПРОПУСТИТЕ!!! В программе: Яркое Лазерное шоу с участием артистов солнечного КРЫМА и КРАСНОДАРА!!! Светящиеся Хула хуп и Китайский баланс. Фантастическая трансформация костюмов и Иллюзион шоу. 🎊Зажигательный антипод и Жонгляж🤹‍♂️. Шоу гигантских мыльных пузырей. Самый смешной клоунский дуэт МУЛЯ и ТОЛИК!!! 🎉Дискотека с ЧЕБУРАШКОЙ и его друзей 3х метровые белые медведи Топтышка и Малышка. 🪄Розыгрыш Лотереи призы: Сладкие и Денежные. Продолжительность программы:1час20минут.",2025-03-20 15:54:26,18,28,2640
9534,"Друзья, приглашаем на презентацию)) 🙂📖📝",2025-03-17 11:49:01,63,5,2389
9532,"🌹🌹🌹16.03.2025. Юбилейное мероприятие, посвященное 35-летию женсовета 💢Еще больше фотографий в [https://vk.com/album-67297564_304933117|АЛЬБОМЕ]",2025-03-16 18:59:26,103,11,9994
9529,"Поздравляем женсовет ""Эссойльчанка с Юбилеем 35 летия! славная летопись дел достойна уважения и примера ! Olemmo yhtes! Эссойльское отделение СКН",2025-03-16 01:41:04,18,1,0
9527,"💫⛷💫15.03.2025. Лыжные соревнования, посвященные 80-летию Победы в Великой Отечественной войне 💢Еще больше фотографий в [https://vk.com/album-67297564_304923022|АЛЬБОМЕ]",2025-03-15 13:34:38,61,7,6894
9524,Приглашаем))),2025-03-10 15:24:22,37,5,1610
9520,"09.03.2025. Праздничный концерт, посвященный празднику 8 марта 💫💫""Быть женщиной""💫💫  💢Еще больше фотографий в [https://vk.com/album-67297564_304845091|АЛЬБОМЕ]",2025-03-09 18:06:18,112,5,9458
9518,"Друзья, в нашей программе возникли изменения, конкурс красоты, грации, таланта ""Жемчужина Сямозерья"" переносится на более поздний срок. А к Международному Женскому Дню мы подготовили праздничный концерт!!!",2025-03-05 16:27:19,33,6,2377
9517,"В год 80-летия Победы в Великой Отечественной войне проводится  акция «Ура Победе!», уже ставшая доброй традицией. Военные  песни в мобильных телефонах – ещё одна дань памяти и уважения  нашим ветеранам. Масштабный мультимедийный проект продлится до 15 мая 2025 года.  Чтобы принять участие в акции «Ура Победе!», наберите бесплатный  короткий номер 1945. Далее с помощью интерактивного голосового меню выберите интересующий раздел. Вы сможете:  – узнать подробности об акции;  – прослушать ежедневные сводки Совинформбюро, зачитанные Юрием Левитаном;  – установить вместо гудков входящего вызова одну из легендарных  композиций: «Тёмная ночь», «Катюша», «Прощание славянки», «Синий  платочек», «Нам нужна одна Победа»; можно также получить ссылку для бесплатной загрузки этих песен на телефон и установить их в качестве мелодии звонка;  – получить ссылку для загрузки логотипа юбилея Победы.  Акцию проводят основные мобильные операторы – МТС, «Билайн»,  «Мегафон», T2 – при поддержке Министерства цифрового развития, связи и массовых коммуникаций России.  Впервые акция «Ура Победе!» была проведена в 2010 году в честь 65-летия Победы. В 2020 году, в год 75-летия, в ней приняли участие более 21 млн россиян.  Об этой и других акциях в рамках празднования юбилея Великой Победы подробнее можно узнать на сайте https://www.may9.ru.  #УраПобеде",2025-03-05 09:51:37,7,2,967
9514,"02.03.2025. Масленица.  Театрализованная программа ""С выходом из-за печки"" 💢Еще больше фотографий в [https://vk.com/album-67297564_304751483|АЛЬБОМЕ]",2025-03-02 14:48:20,88,4,4597
9509,"Приглашаем принять участие в конкурсе ""Ярко солнышко"". Изготавливаем солнышко, размером не меньше А3. Принимается как индивидуальная работа, так и коллективная. Обязательное условие - крепление солнышка на шесте или палке. Ждём вас на празднике с солнышком, выберем самое яркое и необычное.",2025-02-24 20:41:55,44,14,2037
9508,"Напоминаем о важности сохранения приватности в интернете  Персональные данные — это наживка для мошенников, которые могут  использовать личную информацию пользователей в противоправной  деятельности. Делимся советами, которые помогут защитить персональные данные в карточках, разработанных Карельским региональным Центром молодежи по материалам НЦПТИ",2025-02-24 14:46:59,8,0,1162
9507,Приглашаем 26 февраля в 12.00.Вход свободный.,2025-02-24 11:32:28,30,10,1600
9504,"💢23.02.2025. Праздничный концерт патриотической песни 💫""Февральский ветер"" 💫 Еще больше фотографий в [https://vk.com/album-67297564_304658471|АЛЬБОМЕ] 💢Вчера на концерте патриотической песни ""Февральский ветер"" было собрано 8100 рублей. Деньги будут переданы на приобретение материалов для маскировочных сетей и плащей дождевиков Л. Б. Козловой.",2025-02-24 10:39:00,125,9,7507
9499,"💫💫Праздничный концерт, посвященный 95-летию Пряжинского национального муниципального района💫💫 💢С участием ансамбля народной песни ""Любава""  Еще больше фотографий в [https://vk.com/album-67297564_304555637|АЛЬБОМЕ]",2025-02-16 16:33:13,80,6,6581
9497,Бронь столиков открыта)),2025-02-16 16:15:34,29,20,2107
9494,"15.02.2025. Спортивный праздник ⛷🏆 ""Лыжня Сямозерья - 2025"", п. Эссойла  Еще больше фотографий в [https://vk.com/album-67297564_304545659|АЛЬБОМЕ]",2025-02-15 13:47:02,78,4,4152
9488,"Уважаемые посетители!  Просим вас оценить работу нашей организации, пройдя по ссылке: https://forms.mkrf.ru/e/2579/xTPLeBU7/?ap_orgcode=110160023  Ваше мнение очень важно не только для нас, но для Министерства культуры Российской Федерации. Оно поможет получить независимую и честную оценку удовлетворенности граждан России работой государственных и муниципальных организаций культуры, искусства и народного творчества.",2025-02-14 20:34:23,18,4,1297
9485,"Друзья, приглашаем на концерт!!!",2025-02-09 12:43:04,47,9,2625
9484,"Дорогие дамы,  8-9 февраля начинаются тренеровки в ДК Эссойла в 17.00.   🌸8.02- Силовая ( с собой коврик, гантели, резинки, кроссовки)  🌸9.02- Пилатес + растяжка.  По всем вопросам пишите в ЛС.",2025-02-04 12:22:41,3,0,0
9479,"ВЫ ПРОСИЛИ — МЫ СДЕЛАЛИ! продление приёма заявок на межрегиональный конкурс рисунков «АРТ-краеведение» до 15 февраля 2025 года  Команда АНО СКИ «ЭТО ПРОСТО» при поддержке Фонда президентских грантов реализует проект «АРТ-краеведение. Расширяем границы»!🔥  Проект охватывает 5 регионов СЗФО: Республику Карелию, Вологодскую, Новгородскую, Ленинградскую и Псковскую области и реализуется при поддержке правительства Ленинградской области и Завода художественных красок «Невская палитра».  Цель проекта — вовлечь детей и подростков в изучение такого предмета как «краеведение» через творческий подход и самостоятельную исследовательскую работу на территории своей «малой родины».  На основе собранных, по итогу конкурса, рисунков картографическое бюро проекта создаст иллюстрированную интерактивную карту 5 регионов. Все достойные работы займут своё место на карте, а лучшие из лучших получат призовые места и подарки для творчества!  Каждый художник, чей рисунок станет часть интерактивной платформы получит свой экземпляр настенной карты🗺  В 23/24 году команда [club129661757|ЭТО ПРОСТО]  провела большой конкурс рисунков «АРТ-краеведение» в Ленинградской области, в котором поучаствовала более 950 юных художников. На основе собранных рисунков в мае 2024 года была презентована интерактивная карта 47 региона: https://арт-краеведение.рф  Сегодня проект расширяет свои границы и готов дать возможность детям и подросткам от 6 до 18 лет войти в историю и запечатлеть уникальный «культурный код» своего региона. В рамках подготовки к конкурсу, команда проекта поможет и проведёт для участников:  ✨ встречи с амбассадорами проекта «АРТ-краеведение»; ✨ 15 занятий АРТ-мастерской по «краеведению» в каждом из 5 регионов.  👉🏻 для удобства изучения материала был подготовлен яркий гайд о конкурсе и полезные методички! Листайте карусель и узнаете все подробности участия!  онлайн-приём заявок осуществляется до 15 февраля 2025 года на сайте: https://арт-краеведение.рф/zayavka  Картографическое бюро «АРТ-краеведение» ждет ваших заявок! Помните, каждый участник и каждый рисунок являются частью большого пазла иллюстрированной карты 5 регионов СЗФО. И только при участии каждого, он будет действительно ПОЛНОЦЕННЫМ! 💔  #этопрост #szfo_story #фондпрезидентскихгрантов",2025-01-27 22:58:12,0,1,0
9474,"Уважаемые посетители!  Просим вас оценить работу нашей организации, пройдя по ссылке: https://forms.mkrf.ru/e/2579/xTPLeBU7/?ap_orgcode=110160023  Ваше мнение очень важно не только для нас, но для Министерства культуры Российской Федерации. Оно поможет получить независимую и честную оценку удовлетворенности граждан России работой государственных и муниципальных организаций культуры, искусства и народного творчества.",2025-01-23 09:31:42,23,3,1710
9471,"На прошлой неделе в Доме культуры прошёл мастер класс по плетению корзинки из ротанговой ленты. Такие встречи очень нам необходимы. Общение,радость от полученного результата,желание ещё и ещё научится чему то новому! Хочу выразить слова благодарности коллективу ДК за предоставление помещения ,чтобы мы смогли провести здесь мастер класс,спасибо за уютный зал,где мы не только плели,но и пили чаек,в нашем Доме культуры,есть все для этого необходимое,это радует! Надеемся на дальнейшее сотрудничество! Мира всем и здоровья!",2025-01-20 10:12:41,5,0,0
9469,"12.01.2025. Детская игровая программа ""Снежные забавы""",2025-01-12 14:30:23,62,4,4346
9465,"Дорогие ребята!!!!   Приглашаем вас на весёлое представление ""РОЖДЕСТВЕНСКОЕ ПРИКЛЮЧЕНИЕ"" , которое состоится 7 января в 12:00 в ДК (фойе)",2025-01-03 19:49:44,3,2,0
9432,30.12.2024. Детский новогодний утренник 💫💫 Еще больше фотографий в [https://vk.com/album-67297564_303944656|АЛЬБОМЕ],2024-12-30 14:56:03,31,0,1881
9424,"29.12.2024. Спектакль ""Тайна волшебной книги""  Новогодняя история для больших и маленьких 💫💫 Смотрите еще больше фотографий в [https://vk.com/album-67297564_303937616|АЛЬБОМЕ]",2024-12-29 19:18:27,79,4,3596
9423,Уже завтра приглашаем всех на Новогодний утренник)Есть ещё несколько билетов. Справки по телефону 89114292288,2024-12-29 16:16:09,16,0,1101
