id,text,date,likes,reposts,views
3812,"ДОРОГИЕ ДРУЗЬЯ! ПРИГЛАШАЕМ ВАС В ПАЛОМНИЧЕСКИЕ ПОЕЗДКИ.   РАСПИСАНИЕ ПОЕЗДОК НА МАРТ, АПРЕЛЬ.  📌Запись на поездки и подробная информация по телефону:: Наталья Валерьевна, 89027719050, Татьяна Петровна 89114068922.   23 марта Кондопога, Марциальные воды, Гирвас....  30 марта Введено - Оятский , Александра Свирский монастыри. 7 апреля Благовещение Пресвятой Богородицы.  СЯНДЕМСКИЙ Успенский женский монастырь.  12 апреля ЛАЗАРЕВА СУББОТА. СОБОРОВАНИЕ. ВАЖЕОЗЕРСКИЙ  СПАСО-ПРЕОБРАЖЕНСКИЙ МОНАСТЫРЬ.  19 -20 апреля ПАСХА. АЛЕКСАНДРА СВИРСКОГО МОНАСТЫРЬ  25-27 апреля Тверь, Старица, Торжок и др.  01-04 мая Оптина пустынь, Клыково, Шамордино.  ЗАПИСЬ НА ПОЕЗДКИ 2025 ГОДА:  26 – 28 мая - ВАЛААМ  11– 15 июня– Кострома – Ярославль – Углич – Мышкин  Июль - Псков  29 июля - 8 августа. Алтай  19- 25 августа - СОЛОВКИ  22 – 29 сентября - Грузия  27 сентября – 04 октября – Северный КАВКАЗ, Северная Осетия, Кабардино - Балкария.",2025-03-04 21:04:28,32,35,1080
3817,"БРАТЬЯ И СЕСТРЫ! Необходима ВАША помощь в сборе средств НА ЧАСОВНЮ св. блаженного ФАДЕЯ ПЕТРОЗАВОДСКОГО. КАК ПЕРЕДАТЬ: храм в честь иконы Божией Матери «Скоропослушница» на Ключевой, ул. Антонова 1А..  Или перевести посильную помощь можно на банковскую карту. Карта Сбербанка привязана к номеру телефона Ирины Васильевны А. +7911 4190791 Обязательно указать: на Часовню. Титаническая работа настоятеля ""Ключевского"" храма Константина Савандера и прихода, по подготовке к строительству часовни была небесполезна! И, надеемся, с ВАШЕЙ помощью часовня будет построена к 300 - летию св. блаженного Фадея Петрозаводского.",2025-03-09 17:59:41,25,8,903
3815,"9 МАРТА ТОРЖЕСТВО ПРАВОСЛАВИЯ  Торжество Православия — торжество истины и любви, чтобы в каждом человеке раскрылся чистый образ Божий.  Праздник установлен Церковью по случаю восстановления практики почитания святых и честных икон в 842 году после длительного периода иконоборчества (VIII – IX вв.).  «В сей день, в первую Неделю святого поста, – сообщает «Синаксарь», – Церковью принято праздновать восстановление почитания святых и честных икон, совершенное царем Михаилом и его матерью, блаженной царицей Феодорой, а также святым патриархом Константинопольским Мефодием»  С ПРАЗДНИКОМ БРАТЬЯ И СЕСТРЫ! Желаем ВАМ не терять Веру, хранить мужество, силу духа и усердно молиться ко Господу.      ""Первая неделя Великого поста именуется Торжеством Православия. Это слово звучит как победоносный гимн во славу Святой Церкви.  Церковь – столп и утверждение истины, мистическое тело Христа Спасителя. Церковь – предвечный свет, благодать Божия, объемлющая людей и ангелов. Церковь называется Невестой Христовой, за которую Господь излиял Свою Божественную кровь. Значит, пока мы в Церкви – мы в любви Христа Спасителя, мы согреваемся под лучами Его Божественного милосердия. Церковь не может ошибаться, не может лгать, не может учить греху, ибо она – тело Христа Спасителя, она неразрывно соединена с Церковью Небесной. В Символе веры сказано: «Верую… во Едину, Святую, Соборную и Апостольскую Церковь», значит, мы обязаны принимать то, что принимает Церковь, отвергать то, что она отвергает, и искать только в одной ей свое спасение. Полное торжество Церкви откроется в вечности во всем великолепии, величии и сиянии.  Торжество же Православия на земле заключается в том, что спасение и вечная жизнь возможно только через благодать в Православной Церкви. Святитель Иоанн Златоуст пишет: «Сильнее всего на свете – Церковь, она защитит и спасет тебя. Церковь – это ограда двора овец Христовых; пока ты внутри этой ограды, ты в безопасности, если ты выйдешь из нее, то тебя похитит лютый духовный зверь».  Священномученик Киприан Карфагенский уподобляет душу, оторвавшуюся от Церкви, лучу, который отрезан от источника света, ручью, отделенному от родника, ветке, сорванной с дерева. А блаженный Августин как бы подводит подо всем этим черту: «Без Церкви можно верить в Бога, без Церкви можно исповедовать Святую Троицу, иметь Евангелие и даже проповедовать его. Единственное, чего нельзя без Церкви, – это спастись!». Итак, будем помнить великую заповедь: «Кому Церковь не Мать, тому Бог не Отец!».  Архимандрит Рафаил (Карелин)",2025-03-09 17:35:04,4,0,194
3814,"ДРУЗЬЯ! Приглашаем на АЛТАЙ с 29.07 - 8.08.  Определится необходимо по 14 марта, включительно. Количество мест ограничено. Барнаул – Бийск – Телецкое озеро – Катунь – Чемал - Барнаул  Программа поездки  1 день Сб. 30 июля. Вылет из Москвы и других городов в Барнаул*. (вечерний рейс)  2 день Вс. 31 июля.  9:00 Прибытие в Барнаул. Выезд в Бийск. Барнаул - Бийск  13:00 Размещение в гостинице.  14:00-17:00 Тематическая экскурсия «Бийск православный»: Бийское Архиерейское подворье, Казанская церковь. Купеческие особняки и храмы Старого города. Свято-Успенский кафедральный собор.  Музей Алтайской духовной миссии в Бийске.  3 день Пн. 1 августа. Бийск, Горно-Алтайск оз. Телецкое  Бийск - Сростки-Телецкое озеро  8:00 Выезд в Республику Алтай.  9:00 - 12:00 Остановка в селе Сростки.  Храм святой великомученицы Екатерины. Экскурсия по музею-заповеднику В. М. Шукшина. Гора Пикет. Чуйский тракт. Пересекаем границу Республики Алтай. «Куунзеп уткуп турус - Добро пожаловать на Алтай».  12:00 -13:00 Отъезд в Горно Алтайск.  13:00 -16:00 Обед. Экскурсия Храм преподобного Макария Алтайского. Молебен у мощей свят. Макария Алтайского.Казанский святой источник.  17:00 отправление на Артыбаш.   Прибытие в село Артыбаш. Устройство на ночлег, рядом с храмом на Телецком озере. Гостевые дома с удобствами. . 4 день Вт. 2 августа.  10:00 - 12:00 Литургия в храме в честь иконы Божией Матери ""Умиление"".  Пешеходная экскурсия к Миссионерскому кресту – памятнику основания православной миссии на Алтае. Свято-Макарьевский источник, который был освящен преподобным Макарием (Глухаревым) в 1830 году.  Трансфер на причал. Экскурсия на катере по Телецкому озеру*. История происхождения озера, легенды и сказания. Алтайский природный биосферный заповедник. Водопад Корбу. При благоприятной погоде возможно купание в озере. Возвращение на базу.  5 день Ср. 3 августа. оз. Телецкое  Экскурсионная программа дня: Экологическая тропа «Третья речка», небольшой каскад водопадов Тевенек и природные ванны, вода в которых заметно теплее, чем в Телецком озере. Желающие могут искупаться. Для желающих предлагается подъем на канатно-кресельном подъемнике на гору Кокуя (1380 м). Панорама Телецкого озера и алтайских гор. Экскурсия на пасеку семьи Шишкиных с дегустацией алтайского меда, чая и медовухи.  6 день Чт. 4 августа Чемал Горно-Алтайск - Чуйский тракт- Чемал  Завтрак. Выезд в Чемал. Горно-Алтайск.  Национальный краеведческий музей имени А. В. Анохина. Храм во имя преподобного Макария Алтайского. Молебен и поклонение святым мощам святителя Макария Алтайского (Невского). Далее дорога проходит по Чуйскому тракту, входящему в 10 красивейших дорог мира по версии журнала National Geographic, вдоль Катуни в Чемальский район. Размещение на турбазе.  7 день Пт.5 августа. Чемал, Остров Патмос.   Экскурсия на остров «Патмос». Храм святого апостола Иоанна Богослова и святителя Макария Невского. Пешеходная экскурсия по «Козьей» тропе вдоль Катуни. Панорама слияния рек Чемала и Катуни. Возвращение на турбазу.    8 день Сб.6 августа. Чема. Алтайский Ботанический Сад - Бийск  Автобусная экскурсия в Алтайский государственный Ботанический сад СО РАН. Желающие могут приобрести сборы целебных алтайских трав и чая. Выезд в Барнаул. Размещение в гостинице. 9 день Ср. 7 августа. Барнаул Ранним утром трансфер в аэропорт Барнаула*. Вылет в Москву и другие города. стоимость: группа в количестве 13 человек 53000 + транспортные расходы ( Авиа перелет, ж/д)",2025-03-06 21:08:19,16,9,580
3811,"Великий Пост в 2025 году продлится с 3 марта по 19 апреля.  Цель Великого Поста — Светлое Христово Воскресение. Пасха!  Господи, благослови, Твоею Благостью, преплыть поста Великую пучину!",2025-03-03 12:43:41,21,3,549
3810,"Воскресенье, 2 марта 2025 г. Неделя сыропустная.  Воспоминание Адамова изгнания. ПРОЩЕНОЕ ВОСКРЕСЕНИЕ! ДОСТОЧТИМЫЕ ОТЦЫ, ДОРОГИЕ ДРУЗЬЯ! БРАТЬЯ И СЕСТРЫ!  Великий пост уже стучится в двери наших душ, и ныне, в Прощёное воскресенье, Господь даёт нам дивную возможность — стать легче, чище, ближе к Нему. Испросим же друг у друга прощения, ибо нет иного пути ко Христу, кроме как через смирение и любовь.    Не будем бояться сказать: «Прости!» — и ответить: «Бог простит, и я прощаю». Пусть каждое слово, словно кадильный дым, вознесётся к Небесам, растворяя обиды и врачуя раны. Вспомним притчу о блудном сыне: Отец ждёт каждого, кто готов вернуться. Так и мы — вернёмся к простоте сердца, к детской вере, к милосердию, которое сильнее всякой вражды. Поспешим, искренне испросить друг у друга прощения за вольные и невольные обиды, и тогда мы с легкой душой приступим к Великому посту... Перед началом Великого поста прошу прощения у всех, прощаю всех и прошу у всех святых молитв. ✨ДА ПРОСТИТ И НАМ ОТЕЦ НАШ НЕБЕСНЫЙ!  — Учись прощать - Борис Пастернак  Учись прощать… Молись за обижающих, Зло побеждай лучом добра. Иди без колебаний в стан прощающих, Пока горит Голгофская звезда.  Учись прощать, когда душа обижена, И сердце, словно чаша горьких слез, И кажется, что доброта вся выжжена, Ты вспомни, как прощал Христос.  Учись прощать, прощать не только словом, Но всей душой, всей сущностью своей. Прощение рождается любовью В творении молитвенных ночей.  Учись прощать. В прощенье радость скрыта. Великодушье лечит, как бальзам. Кровь на Кресте за всех пролита. Учись прощать, чтоб ты был прощен сам. Берегите друг друга, любите! Понимайте, прощайте всегда... И друг другом всегда дорожите....",2025-03-02 08:32:29,20,4,902
3806,"С ДНЕМ ЗАЩИТНИКА ОТЕЧЕСТВА !   ""Это поздравление для воинов русской армии мы готовили в мыслях, что мы одно целое, одна семья – тело Христово.  С праздником, дорогие воины, сыны и братья, щит о опора наша."" Священник Олег Червяков",2025-02-23 19:57:52,9,3,426
3805,"СЕГОДНЯ 23 ФЕВРАЛЯ.  Дорогие наши отцы, братья, защитники нашего земного Отечества!  Кто сейчас на передовой выполняет боевые задачи. От всей души поздравляем Вас с праздником! С Днем Защитника Отечества!.  Защита Родины – исполнение высшей евангельской жертвенной любви. Склоняем голову, перед Вашим героизмом и мужеством Желаем Вам сильной ВЕРЫ, крепости ДУХА и мужества!  С ПРАЗДНИКОМ РОДНЫЕ! https://vk.com/wall59668118_3212",2025-02-23 12:54:57,59,2,949
3802,"1 - 2 МАРТА паломническая поездка в ВЕЛИКИЙ НОВГОРОД - ВАЛДАЙ. ДРУЗЬЯ, присоединяйтесь, осталось ТРИ МЕСТА.   Продолжительность поездки – 2 дня/1 ночь  В Великом Новгороде, Вы посетите Новгородский дети́нец - крепость, первое летописное упоминание о которой относится к 1044 году, Грановитую палату. Собор Святой Софии - первый каменный храм на Руси. Познакомитесь с памятником «Тысячелетие России», воздвигнутым в 1862 году в честь юбилея призвания варягов на Русь. Посетите старинные монастыри и храмы Великого Новгорода (Перынский скит на берегу озера Ильмень, Юрьев монастырь, и др.), поклонитесь мощам святых земли русской, увидите фрески Феофана Грека, приложитесь к чудотворным иконам.   Варлаамо-Хутынский женский монастырь. . Согласно летописным источникам, монастырь был заложен в 1192 г. Главная святыня монастыря — мощи преподобного Варлаама Хутынского. Но мало кто уезжает отсюда, не побывав на могиле известного поэта и государственного деятеля 18 века Гавриила Державина.   Валда́йский И́верский Богоро́дицкий Святоозе́рский монасты́рь — православный мужской монастырь на Сельвицком острове Один из трёх монастырей, построенных по инициативе патриарха Никона, — наряду с Новоиерусалимским и Крестным.",2025-02-21 19:44:53,26,5,1022
3800,"ВОСКРЕСЕНЬЕ 16 февраля. Неделя о блудном сыне✨  В третье воскресение, приготовляющее нас к Великому Посту, мы слушаем чтение притчи о Блудном сыне (Лука 15, 11-32). В притче и в стихирах этого дня говорится о покаянии человека, возвращающегося из самовольного изгнания. Нам рассказывается о блудном (морально заблудившемся) человеке, который ушел в “далекую страну” и там истратил все, что он имел. Далекая страна! Это единственное определение состояния человека, которое мы должны принять и усвоить, когда мы приближаемся к Богу. Человек, который никогда зтого не испытал, хотя бы только немного, который никогда не почувствовал, что он изгнан от Бога, от настоящей жизни, никогда не поймет, о чем говорит христианская вера. И тот, кто чувствует себя совершенно “дома” в этом мире, кто никогда не испытал мучительной тоски но другой Правде, никогда не поймет, что такое раскаяние.  Покаяние часто просто превращается в равнодушное, объективное перечисление грехов и прегрешений, как признание себя виновным перед законным обвинительным актом. Исповедь и разрешение грехов рассматривается как что-то юридически законное. Но при этом забывается что-то существенное, без чего ни исповедь, ни разрешение грехов не имеют ни настоящего значения, ни силы. Это “что-то” и есть именно чувство отдаления от Бога, от радости общения с Ним, от настоящей жизни, созданной и данной нам Богом. Действительно, нетрудно признаться на исповеди, что не соблюдал постов, пропускал утром или вечером молитвы, сердился. Но совершенно другое – это вдруг осознать, что я запятнал и потерял свою духовную красоту, что я далек от своего настоящего “дома”, своей настоящей жизни. И однако это сознание, только это и есть настоящее покаяние и в то же время горячее желание вернуться назад, обрести вновь потерянный “дом”.  Я получил от Бога богатые дары: прежде всего – жизнь и возможность наслаждаться ею, наполнить ее значением, любовью, знанием; а потом – в Крещении – Новую Жизнь Самого Христа, дар Святого Духа, мир и радость Царства Небесного. Я получил знание Бога и в Нем знание всего прочего, силу и возможность сделаться одним из сыновей Божних. И все это я потерял и продолжаю все время терять не только в особых грехах и прегрешениях, но в наибольшем изо всех грехов – в утрате моей любви к Богу, в предпочтении “страны далекой” прекрасному дому Отца. И когда я так все вспоминаю, я нахожу в себе и желание и силу вернуться: “…я вернусь к щедрому Отцу, со слезами взывая: прими меня, как одного из наемников Твоих…”.  Надо обратить внимание не упомянуть здесь одну из литургических особенностей этого Воскресения Блудного сына. На утрене, после радостных и торжественных псалмов полиелея, мы поем полный тоски псалом 136:  На реках Вавилонских, тамо седохом и плакахом, внегда помянути нам Сиона… Како воспоем песнь Господню на земле чуждей? Аще забуду тебе, Иерусалиме, забвена буди десница моя. Прильпни язык мои гортани моему, аще не помяну Тебе, аще не предложу Иерусалима, яко в начале веселия моего…   Это псалом изгнания. Его пели евреи в Вавилонском плену, вспоминая свой святой город Иерусалим. Он стал навсегда песнью человека, который осознает себя изгнанным от Бога и, сознавая это, становится вновь человеком, тем, котоpый никогда не может найти полного удовлетворения в этом падшем мире, потому что по своей природе и призванию он всегда ищет, как паломник, Совершенства.  Этот псалом поется еще два раза, в последние два воскресения перед Великим Постом. Он открывает нам значение Поста как паломничества, покаяния – возвращения в дом Отца.   протопресвитер Александр Шмеман",2025-02-16 08:44:50,16,0,665
