id,text,date,likes,reposts,views
224,,2024-12-05 15:13:10,2,0,0
222,"21 августа Русская православная церковь чтит память преподобных Зосимы и Савватия Соловецких. В этот день 1566 года, на третий день престольного праздника Соловецкой обители, состоялось перенесение мощей преподобных в придел Преображенского собора, устроенный в их честь . 21 августа 2024 года состоялся первый Престольный Праздник и праздничная служба с водоосвящением и крестным ходом в храме РПСЦ  Петрозаводска во имя преподобных Зосимы и Саватия, соловецких чудотворцев. Долгожданное событие в столице Карелии посетили протоиереи Геннадий Чунин(Санкт-Петербург) и Сергий Лисуренко(Москва).",2024-08-21 12:57:13,4,0,0
192,"Христос Воскресе!  29 мая этого года, на праздник Преполовения Пятидесятницы Благотворительным фондом «Любовь» было выпущено обращение от отца Алексея Антюшина и Корюкина Николая Николаевича с благодарственными словами ко всем попечителям и благотворителям.  Эта дата выбрана неспроста. Именно 28 мая 2023 года на колокольню нашего храма был установлен благовест весом 630 килограмм.  Спаси всех Христос, кто оказал помощь и приложил усилия к приобретению общиной этого колокола, а так же тех кто помогал и помогает в восстановлении приходского дома!  Поддержите работу БФ Любовь (Братская помощь) в мессенджерах  Телеграмм https://t.me/+D4c6YkYHJfZkNGIy  Вконтакте https://vk.com/b.f.love  Сайт https://фонд-любовь.рф/",2024-06-04 10:23:11,1,0,0
191,"Дорогие Братия и Сестры!  С Божьей помощью и благодаря Вам продолжается возведение стен Храма!  Скоро дело дойдёт до кровли , сводов и куполов.Строительство может встать, так как денег хватает только на стены. Поддержите Христа ради финансово продолжение строительства!    Помощь можно перевести на карту казначея по номеру телефона:    89159497976  Татьяна Евгеньевна Л.    Или на расчётный счёт общины, реквизиты прикрепляю.   Поддержите и БФ Любовь (Братская помощь) в мессенджерах  Телеграмм https://t.me/+D4c6YkYHJfZkNGIy  Вконтакте https://vk.com/b.f.love  Сайт https://фонд-любовь.рф/",2024-06-02 22:40:29,1,0,0
190,С праздником Входа Господня в Иеросалим!    «Радуйся и веселися граде Сионе…» — стихера на стиховне в неделю Цветную,2024-04-28 19:57:43,1,0,0
189,,2024-04-27 17:33:56,0,0,0
187,"Здравствуйте! Предлагаю церковные свечи из 100% пчелиного воска! Ручная работа. Делаем на формах!!! ВЫСОКОЕ КАЧЕСТВО!!!НЕ ТРЕЩАТ,НЕ ПЛАЧУТ, НЕ ПАДАЮТ ,НЕ КОПТЯТ!!!… и ГЛАВНОЕ, не выделяют при горении канцерогенов(бензол,толуол,диэтилфталат)!!!! Опыт с 2001 года.РАБОТАЕМ ЧЕСТНО и ,порой, конфиденциально…. Также ,как единственный производитель в России ,можем предложить свечи с самозатуханием на уровне 3-5 см(огарка)- 2000₽ 1 кг. Доставка почтой, транспортными компаниями из Ижевска. Вот новый прайс: №6(6*215мм)-7руб;№7(7*260мм)-12руб;№8(8*300мм)-18руб;                              №9(9*300мм)-27руб;№10(10*400мм)-35руб;№13(13*400мм)-65руб;витая№8- 20₽.  С Уважением Анатолий. Ижевск. +7-982-990-2141 Анатолий. kuzminav2015@yandex.ru",2023-12-15 21:14:52,0,0,0
186,"Первый в Карелии  19 сентября 2023 | #Новости общин   17 сентября преосвященнейший митрополит Корнилий освятил в Петрозаводске храм во имя преподобных Зосимы и Саватия, соловецких чудотворцев.   https://rpsc.ru/news/regional/petrozavodsk-osv/",2023-10-10 21:35:06,9,1,570
185,Сюжет об освящении на телеканале СапоТВ,2023-09-23 01:13:06,13,3,702
183,Поздравляем всех православных   с первым Двунадесятым праздником в этом церковном году - с Рожеством Пресвятой Богородицы! ✨🕊️ 21 сентября – Рождество Пресвятой Владычицы нашей Богородицы и Приснодевы Марии.,2023-09-21 08:03:04,4,1,0
