id,text,date,likes,reposts,views
123,,2025-03-11 12:29:54,2,1,8
122,,2025-03-09 16:26:09,0,0,17
121,,2025-03-06 17:48:05,1,0,11
120,,2025-03-03 07:53:49,0,0,10
119,,2025-02-22 21:34:36,0,0,8
118,,2025-02-19 07:25:41,0,0,9
117,,2025-02-17 17:31:10,0,0,6
116,,2025-02-16 15:45:09,0,0,14
115,,2025-02-09 16:33:09,1,0,14
114,,2025-02-02 17:34:24,1,0,20
113,,2025-01-31 16:01:52,2,0,25
112,,2025-01-25 13:30:03,1,1,33
111,,2025-01-23 08:57:10,0,0,22
110,,2025-01-20 00:23:19,0,0,15
109,,2025-01-17 21:31:26,0,0,18
108,,2025-01-12 14:20:20,2,0,20
107,,2025-01-11 15:15:12,1,0,26
106,,2025-01-10 13:00:42,0,0,20
105,,2025-01-09 13:38:01,2,0,19
104,,2025-01-08 14:30:04,1,2,27
103,,2025-01-08 14:13:23,1,0,16
102,,2025-01-07 19:50:49,1,0,21
101,,2025-01-06 16:33:34,0,1,16
100,,2025-01-05 14:05:29,0,0,15
99,,2024-12-29 19:32:13,0,0,17
98,,2024-12-20 18:59:43,0,0,18
97,,2024-12-19 16:25:37,0,0,19
96,,2024-12-17 22:51:00,0,0,21
95,,2024-12-17 10:00:24,0,0,18
94,,2024-12-15 08:41:48,0,1,26
93,,2024-12-12 13:43:13,0,0,11
92,,2024-12-12 07:15:53,2,1,24
91,,2024-12-08 17:39:13,0,1,15
90,,2024-12-06 11:13:30,0,0,9
89,,2024-12-02 21:21:46,0,0,25
88,,2024-11-25 08:45:49,0,0,21
87,,2024-11-25 08:40:44,0,0,12
86,,2024-11-24 19:08:20,0,0,18
85,,2024-11-24 13:52:01,1,0,20
84,,2024-11-21 15:08:18,1,0,26
83,,2024-11-20 23:05:18,0,0,17
82,,2024-11-19 23:49:03,0,0,24
81,,2024-11-19 13:37:27,0,1,17
80,,2024-11-19 08:44:25,0,0,15
79,,2024-11-19 08:43:58,0,0,13
78,,2024-11-14 10:07:37,0,0,20
77,Экономика прихода,2024-11-14 10:06:18,0,1,21
76,,2024-11-14 10:05:48,0,0,18
75,,2024-04-15 17:17:13,1,1,45
74,,2024-04-13 00:09:29,1,0,48
73,,2024-04-10 08:46:02,0,0,62
72,,2024-03-31 23:37:33,2,1,56
71,,2024-03-25 20:12:42,0,0,33
70,,2024-02-19 11:30:40,0,0,49
69,,2024-02-18 22:59:35,0,1,52
68,,2024-02-14 08:50:55,0,0,44
67,,2024-01-21 20:22:22,0,0,44
66,,2024-01-20 21:53:35,1,0,30
65,1930 г. Люди ждут сброса колоколов с Кафедрального собора на Соборной площади (фото из архива Т.Ушаковой или Фрейндлингов).,2023-12-01 18:19:37,0,0,0
60,Написание икон в русском и византийском стиле по доступным ценам https://sveticona.ru/,2023-11-11 09:23:03,0,0,0
59,,2023-11-01 14:03:41,0,1,48
58,,2023-11-01 13:33:11,0,0,42
56,,2023-10-30 12:08:48,1,1,39
55,,2023-10-29 22:27:05,0,0,33
54,,2023-10-22 22:18:59,1,1,46
52,"о.Александр Романушко - священник партизан...НАСТОЯТЕЛЬ КРЕСТОВОЗДВИЖЕНСКОГО СОБОРА ПЕТРОЗАВОДСКА.... ЭТО ПОРАЗИТЕЛЬНО - ЧТО ОН ДЕЛАЛ!!!!! ""...упоминается случай, произошедший летом 1943 года, когда отцу Александру пришлось отпевать одного из сотрудников оккупационной полиции, убитого в стычке с партизанами[2]. Все священники, к которым обращалась семья убитого, отказывались наотрез проводить отпевание, и родственники вынуждены были просить помощь у командира партизан генерал-майора Василию Коржа[7]. Корж предоставил отцу Александру право принимать решение, ехать на отпевание или нет. Священник взял с собой облачение и кадило, приехав в деревню в сопровождении двух бойцов: на похоронах была выставлена вооружённая охрана. Облачившись, перед началом отпевания священник на некоторое время отошёл в сторону, о чём-то задумавшись, а после непродолжительного молчания произнёс речь, в которой призвал предать анафеме убитого[8][9]:  ""Братья и сестры! Я понимаю большое горе матери и отца убитого. Но не наших молитв и «Со святыми упокой» заслужил своей жизнью во гробе предлежащий. Он — изменник Родины и убийца невинных детей и стариков. Вместо «Вечной памяти» произнесем же «Анафема!"" Очевидцы были потрясены смелым высказыванием священника и опасались, что полицейские тут же схватят его или расстреляют[2]. Однако отец Александр не ограничился этим, а подошёл к членам оккупационной полиции и призвал их одуматься и прекратить сотрудничество с оккупационными властями[8][9]:  ""К вам, заблудшим, обращаюсь: пока не поздно, искупите перед Богом и людьми свою вину и обратите оружие против тех, кто уничтожает наш народ, в такие вот могилы закапывает живых людей, а в храмах заживо сжигает верующих и священников.""   Потрясённые речью отца Александра, полицейские даже не тронули его[2], а позже многие из них под влиянием речи священника перешли на сторону партизан[10]. Василий Корж позже объявил личную благодарность священнику за то, что он своими действиями убедил многих присоединиться к партизанам[8]. https://ru.wikipedia.org/wiki/Романушко,_Александр_Фёдорович",2023-10-20 12:38:52,0,0,0
51,"Подрыв Святодуховского собора в апреле 1936 г. Снимал тайком Н. Савельев на фотоаппарат ""Лейка"". Взывали несколько раз: с первого купол провалился. Третье фото - фотошоп, но вписался храм хорошо. Источник фото:  https://vk.com/id415579658",2023-10-18 19:54:32,0,0,0
48,,2023-10-17 22:20:53,2,1,51
47,Проповедь (часть 2) о.Константина 3 сентября 2018 г. на Соборной площади возле раскопок на месте бывшей часовни в честь блж.Фаддея Петрозаводского. Съемка - Александра Летописца,2023-10-17 21:07:04,0,0,0
46,Проповедь (часть 1) о.Константина 3 сентября 2018 г. на Соборной площади возле раскопок на месте бывшей часовни в честь блж.Фаддея Петрозаводского. Съемка - Александра Летописца.,2023-10-17 11:28:31,0,0,0
43,,2023-10-15 10:20:23,1,0,45
42,,2023-10-14 18:56:22,3,1,49
39,,2023-10-14 13:32:44,8,2,157
38,,2023-10-14 13:11:04,0,1,50
37,,2023-10-04 13:51:04,0,0,44
34,,2023-09-21 23:21:08,0,0,41
33,,2023-09-20 22:32:47,0,0,38
32,,2023-09-07 11:25:38,2,1,56
31,,2023-08-23 13:22:07,7,1,49
30,,2023-08-22 00:24:49,1,0,39
29,,2023-08-19 18:25:57,1,0,37
28,,2023-08-17 09:56:17,1,1,66
27,,2023-08-06 22:41:39,3,1,36
21,"В центре снимка прот. Иоанн Вифлеемский, последний (до разрушения) настоятель Сретенского храма в Соломенном. Похоронен на Заозерском кладбище. Могила сохранилась. Кто знает остальных священников?",2023-07-21 21:55:54,8,2,0
18,,2023-07-21 18:48:50,9,0,297
17,http://rodnayaladoga.ru/index.php/proza/1493-mertvye-sramu-ne-imut,2023-07-21 18:46:34,0,0,118
16,,2023-07-21 18:39:09,4,0,92
15,"Группа последнего Кижского священника о.Алексия Петухова, возможно перезахоронены но в мемориале жертвам политических репрессий на Зарецком кладбище.... https://vk.com/club194128260",2023-07-21 18:35:40,7,0,112
14,"В 1992 году у на Зарецком кладбище были вероятно перезахоронены останки последнего Кижского священника о.Алексея Петухова https://vk.com/club194128260  настоятеля Екатерининской церкви о.Николая Надежина и диакона Павла Молчанова...Очень вероятно, что они были расстреляны в Сулажгоре ( там ранее на обьездной дороге стоял большой Красный Крест, прихожане о.Геннадия его сейчас восстановили)в 37-38 гг. Про появление мемориала: https://m.vk.com/@-4090821-memorial-u-hrama  http://kosmos.cerkov.ru/files/2013/02/%D0%A0%D0%B0%D1%81%D1%81%D1%82%D1%80%D0%B5%D0%BB.pdf",2023-07-21 18:15:16,8,0,96
13,,2023-07-21 18:04:48,3,3,78
12,"Удивительный подвижник,  святитель-миссионер, которого называли апостолом Карелии. Похоронен на Валааме. Но он не служил постоянно в Петрозаводске... https://azbyka.ru/otechnik/Manuil_Lemeshevskij/russkie-pravoslavnye-ierarhi-perioda-s-1893-po-1965-gody-chast-4/29",2023-07-21 17:59:15,4,0,92
